"Statistic Label","Census Year","County","Age","Sex","UNIT","VALUE"
"Population","2011","Wexford County","Age 11","Females","Number","1089"
"Population","2011","Wexford County","Age 11","Both Sexes","Number","2176"
"Population","2011","Wexford County","Age 12","Males","Number","1052"
"Population","2011","Wexford County","Age 12","Females","Number","1096"
"Population","2011","Wexford County","Age 12","Both Sexes","Number","2148"
"Population","2011","Wexford County","Age 13","Males","Number","1054"
"Population","2011","Wexford County","Age 13","Females","Number","1025"
"Population","2011","Wexford County","Age 13","Both Sexes","Number","2079"
"Population","2011","Wexford County","Age 14","Males","Number","1072"
"Population","2011","Wexford County","Age 14","Females","Number","969"
"Population","2011","Wexford County","Age 14","Both Sexes","Number","2041"
"Population","2011","Wexford County","Age 15","Males","Number","980"
"Population","2011","Wexford County","Age 15","Females","Number","970"
"Population","2011","Wexford County","Age 15","Both Sexes","Number","1950"
"Population","2011","Wexford County","Age 16","Males","Number","960"
"Population","2011","Wexford County","Age 16","Females","Number","980"
"Population","2011","Wexford County","Age 16","Both Sexes","Number","1940"
"Population","2011","Wexford County","Age 17","Males","Number","953"
"Population","2011","Wexford County","Age 17","Females","Number","935"
"Population","2011","Wexford County","Age 17","Both Sexes","Number","1888"
"Population","2011","Wexford County","Age 18","Males","Number","821"
"Population","2011","Wexford County","Age 18","Females","Number","851"
"Population","2011","Wexford County","Age 18","Both Sexes","Number","1672"
"Population","2011","Wexford County","Age 19","Males","Number","786"
"Population","2011","Wexford County","Age 19","Females","Number","790"
"Population","2011","Wexford County","Age 19","Both Sexes","Number","1576"
"Population","2011","Wexford County","Age 20-24","Males","Number","3811"
"Population","2011","Wexford County","Age 20-24","Females","Number","3988"
"Population","2011","Wexford County","Age 20-24","Both Sexes","Number","7799"
"Population","2011","Wexford County","Age 25-29","Males","Number","4565"
"Population","2011","Wexford County","Age 25-29","Females","Number","5064"
"Population","2011","Wexford County","Age 25-29","Both Sexes","Number","9629"
"Population","2011","Wexford County","Age 30-34","Males","Number","5380"
"Population","2011","Wexford County","Age 30-34","Females","Number","5792"
"Population","2011","Wexford County","Age 30-34","Both Sexes","Number","11172"
"Population","2011","Wexford County","Age 35-39","Males","Number","5516"
"Population","2011","Wexford County","Age 35-39","Females","Number","5573"
"Population","2011","Wexford County","Age 35-39","Both Sexes","Number","11089"
"Population","2011","Wexford County","Age 40-44","Males","Number","5420"
"Population","2011","Wexford County","Age 40-44","Females","Number","5395"
"Population","2011","Wexford County","Age 40-44","Both Sexes","Number","10815"
"Population","2011","Wexford County","Age 45-49","Males","Number","4997"
"Population","2011","Wexford County","Age 45-49","Females","Number","5105"
"Population","2011","Wexford County","Age 45-49","Both Sexes","Number","10102"
"Population","2011","Wexford County","Age 50-54","Males","Number","4503"
"Population","2011","Wexford County","Age 50-54","Females","Number","4502"
"Population","2011","Wexford County","Age 50-54","Both Sexes","Number","9005"
"Population","2011","Wexford County","Age 55-59","Males","Number","3984"
"Population","2011","Wexford County","Age 55-59","Females","Number","3922"
"Population","2011","Wexford County","Age 55-59","Both Sexes","Number","7906"
"Population","2011","Wexford County","Age 60-64","Males","Number","3690"
"Population","2011","Wexford County","Age 60-64","Females","Number","3656"
"Population","2011","Wexford County","Age 60-64","Both Sexes","Number","7346"
"Population","2011","Wexford County","Age 65-69","Males","Number","3084"
"Population","2011","Wexford County","Age 65-69","Females","Number","3088"
"Population","2011","Wexford County","Age 65-69","Both Sexes","Number","6172"
"Population","2011","Wexford County","Age 70-74","Males","Number","2382"
"Population","2011","Wexford County","Age 70-74","Females","Number","2403"
"Population","2011","Wexford County","Age 70-74","Both Sexes","Number","4785"
"Population","2011","Wexford County","Age 75-79","Males","Number","1651"
"Population","2011","Wexford County","Age 75-79","Females","Number","1819"
"Population","2011","Wexford County","Age 75-79","Both Sexes","Number","3470"
"Population","2011","Wexford County","Age 80-84","Males","Number","917"
"Population","2011","Wexford County","Age 80-84","Females","Number","1273"
"Population","2011","Wexford County","Age 80-84","Both Sexes","Number","2190"
"Population","2011","Wexford County","Age 85 and over","Males","Number","586"
"Population","2011","Wexford County","Age 85 and over","Females","Number","1164"
"Population","2011","Wexford County","Age 85 and over","Both Sexes","Number","1750"
"Population","2011","Wexford County","Total","Males","Number","71909"
"Population","2011","Wexford County","Total","Females","Number","73411"
"Population","2011","Wexford County","Total","Both Sexes","Number","145320"
"Population","2011","Wicklow County","Age 0","Males","Number","1133"
"Population","2011","Wicklow County","Age 0","Females","Number","1207"
"Population","2011","Wicklow County","Age 0","Both Sexes","Number","2340"
"Population","2011","Wicklow County","Age 1","Males","Number","1164"
"Population","2011","Wicklow County","Age 1","Females","Number","1137"
"Population","2011","Wicklow County","Age 1","Both Sexes","Number","2301"
"Population","2011","Wicklow County","Age 2","Males","Number","1231"
"Population","2011","Wicklow County","Age 2","Females","Number","1125"
"Population","2011","Wicklow County","Age 2","Both Sexes","Number","2356"
"Population","2011","Wicklow County","Age 3","Males","Number","1146"
"Population","2011","Wicklow County","Age 3","Females","Number","1147"
"Population","2011","Wicklow County","Age 3","Both Sexes","Number","2293"
"Population","2011","Wicklow County","Age 4","Males","Number","1128"
"Population","2011","Wicklow County","Age 4","Females","Number","1056"
"Population","2011","Wicklow County","Age 4","Both Sexes","Number","2184"
"Population","2011","Wicklow County","Age 5","Males","Number","1052"
"Population","2011","Wicklow County","Age 5","Females","Number","1008"
"Population","2011","Wicklow County","Age 5","Both Sexes","Number","2060"
"Population","2011","Wicklow County","Age 6","Males","Number","1135"
"Population","2011","Wicklow County","Age 6","Females","Number","1026"
"Population","2011","Wicklow County","Age 6","Both Sexes","Number","2161"
"Population","2011","Wicklow County","Age 7","Males","Number","977"
"Population","2011","Wicklow County","Age 7","Females","Number","1026"
"Population","2011","Wicklow County","Age 7","Both Sexes","Number","2003"
"Population","2011","Wicklow County","Age 8","Males","Number","1026"
"Population","2011","Wicklow County","Age 8","Females","Number","999"
"Population","2011","Wicklow County","Age 8","Both Sexes","Number","2025"
"Population","2011","Wicklow County","Age 9","Males","Number","999"
"Population","2011","Wicklow County","Age 9","Females","Number","931"
"Population","2011","Wicklow County","Age 9","Both Sexes","Number","1930"
"Population","2011","Wicklow County","Age 10","Males","Number","1025"
"Population","2011","Wicklow County","Age 10","Females","Number","918"
"Population","2011","Wicklow County","Age 10","Both Sexes","Number","1943"
"Population","2011","Wicklow County","Age 11","Males","Number","1025"
"Population","2011","Wicklow County","Age 11","Females","Number","953"
"Population","2011","Wicklow County","Age 11","Both Sexes","Number","1978"
"Population","2011","Wicklow County","Age 12","Males","Number","989"
"Population","2011","Wicklow County","Age 12","Females","Number","912"
"Population","2011","Wicklow County","Age 12","Both Sexes","Number","1901"
"Population","2011","Wicklow County","Age 13","Males","Number","952"
"Population","2011","Wicklow County","Age 13","Females","Number","853"
"Population","2011","Wicklow County","Age 13","Both Sexes","Number","1805"
"Population","2011","Wicklow County","Age 14","Males","Number","991"
"Population","2011","Wicklow County","Age 14","Females","Number","901"
"Population","2011","Wicklow County","Age 14","Both Sexes","Number","1892"
"Population","2011","Wicklow County","Age 15","Males","Number","918"
"Population","2011","Wicklow County","Age 15","Females","Number","882"
"Population","2011","Wicklow County","Age 15","Both Sexes","Number","1800"
"Population","2011","Wicklow County","Age 16","Males","Number","908"
"Population","2011","Wicklow County","Age 16","Females","Number","816"
"Population","2011","Wicklow County","Age 16","Both Sexes","Number","1724"
"Population","2011","Wicklow County","Age 17","Males","Number","879"
"Population","2011","Wicklow County","Age 17","Females","Number","869"
"Population","2011","Wicklow County","Age 17","Both Sexes","Number","1748"
"Population","2011","Wicklow County","Age 18","Males","Number","898"
"Population","2011","Wicklow County","Age 18","Females","Number","833"
"Population","2011","Wicklow County","Age 18","Both Sexes","Number","1731"
"Population","2011","Wicklow County","Age 19","Males","Number","802"
"Population","2011","Wicklow County","Age 19","Females","Number","777"
"Population","2011","Wicklow County","Age 19","Both Sexes","Number","1579"
"Population","2011","Wicklow County","Age 20-24","Males","Number","4021"
"Population","2011","Wicklow County","Age 20-24","Females","Number","3911"
"Population","2011","Wicklow County","Age 20-24","Both Sexes","Number","7932"
"Population","2011","Wicklow County","Age 25-29","Males","Number","4206"
"Population","2011","Wicklow County","Age 25-29","Females","Number","4777"
"Population","2011","Wicklow County","Age 25-29","Both Sexes","Number","8983"
"Population","2011","Wicklow County","Age 30-34","Males","Number","5351"
"Population","2011","Wicklow County","Age 30-34","Females","Number","5586"
"Population","2011","Wicklow County","Age 30-34","Both Sexes","Number","10937"
"Population","2011","Wicklow County","Age 35-39","Males","Number","5496"
"Population","2011","Wicklow County","Age 35-39","Females","Number","5697"
"Population","2011","Wicklow County","Age 35-39","Both Sexes","Number","11193"
"Population","2011","Wicklow County","Age 40-44","Males","Number","5142"
"Population","2011","Wicklow County","Age 40-44","Females","Number","5354"
"Population","2011","Wicklow County","Age 40-44","Both Sexes","Number","10496"
"Population","2011","Wicklow County","Age 45-49","Males","Number","4912"
